,map,time,hour,weekday,week,timegroup,timegroupstr,date,inflow_counts,outflow_counts,loop_counts
560,2020-01-24 08,2020-01-24 08:00:00,8,Friday,4,0,daytime,2020-01-24,147.0,36.0,2.0
561,2020-01-24 09,2020-01-24 09:00:00,9,Friday,4,0,daytime,2020-01-24,101.0,41.0,1.0
562,2020-01-24 10,2020-01-24 10:00:00,10,Friday,4,0,daytime,2020-01-24,34.0,25.0,0.0
563,2020-01-24 11,2020-01-24 11:00:00,11,Friday,4,0,daytime,2020-01-24,27.0,35.0,0.0
564,2020-01-24 12,2020-01-24 12:00:00,12,Friday,4,0,daytime,2020-01-24,32.0,34.0,2.0
565,2020-01-24 13,2020-01-24 13:00:00,13,Friday,4,0,daytime,2020-01-24,28.0,32.0,2.0
566,2020-01-24 14,2020-01-24 14:00:00,14,Friday,4,0,daytime,2020-01-24,27.0,51.0,2.0
567,2020-01-24 15,2020-01-24 15:00:00,15,Friday,4,0,daytime,2020-01-24,23.0,39.0,1.0
568,2020-01-24 16,2020-01-24 16:00:00,16,Friday,4,0,daytime,2020-01-24,42.0,87.0,0.0
569,2020-01-24 17,2020-01-24 17:00:00,17,Friday,4,0,daytime,2020-01-24,44.0,143.0,5.0
570,2020-01-24 18,2020-01-24 18:00:00,18,Friday,4,0,daytime,2020-01-24,32.0,82.0,2.0
571,2020-01-24 19,2020-01-24 19:00:00,19,Friday,4,0,daytime,2020-01-24,23.0,39.0,1.0
572,2020-01-24 20,2020-01-24 20:00:00,20,Friday,4,1,8pm - 12am,2020-01-24,12.0,13.0,0.0
573,2020-01-24 21,2020-01-24 21:00:00,21,Friday,4,1,8pm - 12am,2020-01-24,5.0,8.0,0.0
574,2020-01-24 22,2020-01-24 22:00:00,22,Friday,4,1,8pm - 12am,2020-01-24,10.0,6.0,0.0
575,2020-01-24 23,2020-01-24 23:00:00,23,Friday,4,1,8pm - 12am,2020-01-24,3.0,7.0,0.0
576,2020-01-25 00,2020-01-25 00:00:00,0,Saturday,4,2,12am - 4am,2020-01-25,3.0,2.0,0.0
577,2020-01-25 01,2020-01-25 01:00:00,1,Saturday,4,2,12am - 4am,2020-01-25,1.0,1.0,0.0
578,2020-01-25 02,2020-01-25 02:00:00,2,Saturday,4,2,12am - 4am,2020-01-25,0.0,3.0,0.0
579,2020-01-25 03,2020-01-25 03:00:00,3,Saturday,4,2,12am - 4am,2020-01-25,1.0,0.0,0.0
580,2020-01-25 04,2020-01-25 04:00:00,4,Saturday,4,0,daytime,2020-01-25,0.0,0.0,0.0
581,2020-01-25 05,2020-01-25 05:00:00,5,Saturday,4,0,daytime,2020-01-25,0.0,0.0,0.0
582,2020-01-25 06,2020-01-25 06:00:00,6,Saturday,4,0,daytime,2020-01-25,3.0,1.0,0.0
583,2020-01-25 07,2020-01-25 07:00:00,7,Saturday,4,0,daytime,2020-01-25,4.0,1.0,0.0
584,2020-01-25 08,2020-01-25 08:00:00,8,Saturday,4,0,daytime,2020-01-25,5.0,2.0,0.0
585,2020-01-25 09,2020-01-25 09:00:00,9,Saturday,4,0,daytime,2020-01-25,8.0,6.0,0.0
586,2020-01-25 10,2020-01-25 10:00:00,10,Saturday,4,0,daytime,2020-01-25,5.0,5.0,1.0
587,2020-01-25 11,2020-01-25 11:00:00,11,Saturday,4,0,daytime,2020-01-25,6.0,2.0,0.0
588,2020-01-25 12,2020-01-25 12:00:00,12,Saturday,4,0,daytime,2020-01-25,4.0,1.0,0.0
589,2020-01-25 13,2020-01-25 13:00:00,13,Saturday,4,0,daytime,2020-01-25,3.0,3.0,0.0
590,2020-01-25 14,2020-01-25 14:00:00,14,Saturday,4,0,daytime,2020-01-25,3.0,1.0,0.0
591,2020-01-25 15,2020-01-25 15:00:00,15,Saturday,4,0,daytime,2020-01-25,4.0,5.0,0.0
592,2020-01-25 16,2020-01-25 16:00:00,16,Saturday,4,0,daytime,2020-01-25,10.0,10.0,1.0
593,2020-01-25 17,2020-01-25 17:00:00,17,Saturday,4,0,daytime,2020-01-25,4.0,11.0,0.0
594,2020-01-25 18,2020-01-25 18:00:00,18,Saturday,4,0,daytime,2020-01-25,8.0,7.0,0.0
595,2020-01-25 19,2020-01-25 19:00:00,19,Saturday,4,0,daytime,2020-01-25,10.0,14.0,1.0
596,2020-01-25 20,2020-01-25 20:00:00,20,Saturday,4,1,8pm - 12am,2020-01-25,9.0,10.0,3.0
597,2020-01-25 21,2020-01-25 21:00:00,21,Saturday,4,1,8pm - 12am,2020-01-25,9.0,5.0,0.0
598,2020-01-25 22,2020-01-25 22:00:00,22,Saturday,4,1,8pm - 12am,2020-01-25,4.0,9.0,0.0
599,2020-01-25 23,2020-01-25 23:00:00,23,Saturday,4,1,8pm - 12am,2020-01-25,9.0,7.0,0.0
600,2020-01-26 00,2020-01-26 00:00:00,0,Sunday,4,2,12am - 4am,2020-01-26,1.0,4.0,0.0
601,2020-01-26 01,2020-01-26 01:00:00,1,Sunday,4,2,12am - 4am,2020-01-26,1.0,6.0,0.0
602,2020-01-26 02,2020-01-26 02:00:00,2,Sunday,4,2,12am - 4am,2020-01-26,3.0,4.0,0.0
603,2020-01-26 03,2020-01-26 03:00:00,3,Sunday,4,2,12am - 4am,2020-01-26,2.0,1.0,1.0
604,2020-01-26 04,2020-01-26 04:00:00,4,Sunday,4,0,daytime,2020-01-26,0.0,1.0,0.0
605,2020-01-26 05,2020-01-26 05:00:00,5,Sunday,4,0,daytime,2020-01-26,1.0,0.0,0.0
606,2020-01-26 06,2020-01-26 06:00:00,6,Sunday,4,0,daytime,2020-01-26,0.0,1.0,2.0
607,2020-01-26 07,2020-01-26 07:00:00,7,Sunday,4,0,daytime,2020-01-26,1.0,3.0,0.0
608,2020-01-26 08,2020-01-26 08:00:00,8,Sunday,4,0,daytime,2020-01-26,7.0,1.0,0.0
609,2020-01-26 09,2020-01-26 09:00:00,9,Sunday,4,0,daytime,2020-01-26,13.0,3.0,0.0
610,2020-01-26 10,2020-01-26 10:00:00,10,Sunday,4,0,daytime,2020-01-26,13.0,12.0,0.0
611,2020-01-26 11,2020-01-26 11:00:00,11,Sunday,4,0,daytime,2020-01-26,20.0,12.0,0.0
612,2020-01-26 12,2020-01-26 12:00:00,12,Sunday,4,0,daytime,2020-01-26,24.0,16.0,1.0
613,2020-01-26 13,2020-01-26 13:00:00,13,Sunday,4,0,daytime,2020-01-26,20.0,13.0,0.0
614,2020-01-26 14,2020-01-26 14:00:00,14,Sunday,4,0,daytime,2020-01-26,23.0,18.0,1.0
615,2020-01-26 15,2020-01-26 15:00:00,15,Sunday,4,0,daytime,2020-01-26,22.0,19.0,0.0
616,2020-01-26 16,2020-01-26 16:00:00,16,Sunday,4,0,daytime,2020-01-26,12.0,15.0,0.0
617,2020-01-26 17,2020-01-26 17:00:00,17,Sunday,4,0,daytime,2020-01-26,11.0,26.0,1.0
618,2020-01-26 18,2020-01-26 18:00:00,18,Sunday,4,0,daytime,2020-01-26,18.0,21.0,0.0
619,2020-01-26 19,2020-01-26 19:00:00,19,Sunday,4,0,daytime,2020-01-26,7.0,13.0,2.0
620,2020-01-26 20,2020-01-26 20:00:00,20,Sunday,4,1,8pm - 12am,2020-01-26,6.0,11.0,2.0
621,2020-01-26 21,2020-01-26 21:00:00,21,Sunday,4,1,8pm - 12am,2020-01-26,5.0,2.0,1.0
622,2020-01-26 22,2020-01-26 22:00:00,22,Sunday,4,1,8pm - 12am,2020-01-26,3.0,3.0,0.0
623,2020-01-26 23,2020-01-26 23:00:00,23,Sunday,4,1,8pm - 12am,2020-01-26,1.0,6.0,0.0
624,2020-01-27 00,2020-01-27 00:00:00,0,Monday,5,2,12am - 4am,2020-01-27,3.0,5.0,0.0
625,2020-01-27 01,2020-01-27 01:00:00,1,Monday,5,2,12am - 4am,2020-01-27,2.0,1.0,0.0
626,2020-01-27 02,2020-01-27 02:00:00,2,Monday,5,2,12am - 4am,2020-01-27,1.0,1.0,0.0
627,2020-01-27 03,2020-01-27 03:00:00,3,Monday,5,2,12am - 4am,2020-01-27,1.0,1.0,0.0
628,2020-01-27 04,2020-01-27 04:00:00,4,Monday,5,0,daytime,2020-01-27,2.0,0.0,0.0
629,2020-01-27 05,2020-01-27 05:00:00,5,Monday,5,0,daytime,2020-01-27,12.0,5.0,0.0
630,2020-01-27 06,2020-01-27 06:00:00,6,Monday,5,0,daytime,2020-01-27,40.0,8.0,1.0
631,2020-01-27 07,2020-01-27 07:00:00,7,Monday,5,0,daytime,2020-01-27,82.0,28.0,4.0
632,2020-01-27 08,2020-01-27 08:00:00,8,Monday,5,0,daytime,2020-01-27,144.0,43.0,3.0
633,2020-01-27 09,2020-01-27 09:00:00,9,Monday,5,0,daytime,2020-01-27,104.0,45.0,0.0
634,2020-01-27 10,2020-01-27 10:00:00,10,Monday,5,0,daytime,2020-01-27,32.0,23.0,0.0
635,2020-01-27 11,2020-01-27 11:00:00,11,Monday,5,0,daytime,2020-01-27,21.0,23.0,2.0
636,2020-01-27 12,2020-01-27 12:00:00,12,Monday,5,0,daytime,2020-01-27,36.0,30.0,1.0
637,2020-01-27 13,2020-01-27 13:00:00,13,Monday,5,0,daytime,2020-01-27,22.0,25.0,2.0
638,2020-01-27 14,2020-01-27 14:00:00,14,Monday,5,0,daytime,2020-01-27,18.0,26.0,3.0
639,2020-01-27 15,2020-01-27 15:00:00,15,Monday,5,0,daytime,2020-01-27,18.0,26.0,4.0
640,2020-01-27 16,2020-01-27 16:00:00,16,Monday,5,0,daytime,2020-01-27,27.0,60.0,2.0
641,2020-01-27 17,2020-01-27 17:00:00,17,Monday,5,0,daytime,2020-01-27,33.0,151.0,1.0
642,2020-01-27 18,2020-01-27 18:00:00,18,Monday,5,0,daytime,2020-01-27,29.0,125.0,6.0
643,2020-01-27 19,2020-01-27 19:00:00,19,Monday,5,0,daytime,2020-01-27,19.0,46.0,3.0
644,2020-01-27 20,2020-01-27 20:00:00,20,Monday,5,1,8pm - 12am,2020-01-27,9.0,18.0,0.0
645,2020-01-27 21,2020-01-27 21:00:00,21,Monday,5,1,8pm - 12am,2020-01-27,13.0,21.0,1.0
646,2020-01-27 22,2020-01-27 22:00:00,22,Monday,5,1,8pm - 12am,2020-01-27,10.0,14.0,3.0
647,2020-01-27 23,2020-01-27 23:00:00,23,Monday,5,1,8pm - 12am,2020-01-27,3.0,5.0,1.0
648,2020-01-28 00,2020-01-28 00:00:00,0,Tuesday,5,2,12am - 4am,2020-01-28,0.0,3.0,0.0
649,2020-01-28 01,2020-01-28 01:00:00,1,Tuesday,5,2,12am - 4am,2020-01-28,0.0,0.0,0.0
650,2020-01-28 02,2020-01-28 02:00:00,2,Tuesday,5,2,12am - 4am,2020-01-28,0.0,2.0,0.0
651,2020-01-28 03,2020-01-28 03:00:00,3,Tuesday,5,2,12am - 4am,2020-01-28,1.0,1.0,0.0
652,2020-01-28 04,2020-01-28 04:00:00,4,Tuesday,5,0,daytime,2020-01-28,0.0,0.0,0.0
653,2020-01-28 05,2020-01-28 05:00:00,5,Tuesday,5,0,daytime,2020-01-28,11.0,3.0,0.0
654,2020-01-28 06,2020-01-28 06:00:00,6,Tuesday,5,0,daytime,2020-01-28,47.0,7.0,0.0
655,2020-01-28 07,2020-01-28 07:00:00,7,Tuesday,5,0,daytime,2020-01-28,82.0,24.0,1.0
656,2020-01-28 08,2020-01-28 08:00:00,8,Tuesday,5,0,daytime,2020-01-28,150.0,32.0,3.0
657,2020-01-28 09,2020-01-28 09:00:00,9,Tuesday,5,0,daytime,2020-01-28,132.0,35.0,1.0
658,2020-01-28 10,2020-01-28 10:00:00,10,Tuesday,5,0,daytime,2020-01-28,42.0,32.0,1.0
659,2020-01-28 11,2020-01-28 11:00:00,11,Tuesday,5,0,daytime,2020-01-28,32.0,20.0,1.0
660,2020-01-28 12,2020-01-28 12:00:00,12,Tuesday,5,0,daytime,2020-01-28,31.0,32.0,1.0
661,2020-01-28 13,2020-01-28 13:00:00,13,Tuesday,5,0,daytime,2020-01-28,29.0,30.0,1.0
662,2020-01-28 14,2020-01-28 14:00:00,14,Tuesday,5,0,daytime,2020-01-28,26.0,34.0,1.0
663,2020-01-28 15,2020-01-28 15:00:00,15,Tuesday,5,0,daytime,2020-01-28,20.0,28.0,2.0
664,2020-01-28 16,2020-01-28 16:00:00,16,Tuesday,5,0,daytime,2020-01-28,21.0,50.0,1.0
665,2020-01-28 17,2020-01-28 17:00:00,17,Tuesday,5,0,daytime,2020-01-28,31.0,165.0,2.0
666,2020-01-28 18,2020-01-28 18:00:00,18,Tuesday,5,0,daytime,2020-01-28,44.0,111.0,3.0
667,2020-01-28 19,2020-01-28 19:00:00,19,Tuesday,5,0,daytime,2020-01-28,13.0,60.0,3.0
668,2020-01-28 20,2020-01-28 20:00:00,20,Tuesday,5,1,8pm - 12am,2020-01-28,15.0,22.0,1.0
669,2020-01-28 21,2020-01-28 21:00:00,21,Tuesday,5,1,8pm - 12am,2020-01-28,8.0,15.0,0.0
670,2020-01-28 22,2020-01-28 22:00:00,22,Tuesday,5,1,8pm - 12am,2020-01-28,6.0,7.0,1.0
671,2020-01-28 23,2020-01-28 23:00:00,23,Tuesday,5,1,8pm - 12am,2020-01-28,4.0,5.0,0.0
672,2020-01-29 00,2020-01-29 00:00:00,0,Wednesday,5,2,12am - 4am,2020-01-29,3.0,2.0,0.0
673,2020-01-29 01,2020-01-29 01:00:00,1,Wednesday,5,2,12am - 4am,2020-01-29,0.0,2.0,0.0
674,2020-01-29 02,2020-01-29 02:00:00,2,Wednesday,5,2,12am - 4am,2020-01-29,0.0,1.0,1.0
675,2020-01-29 03,2020-01-29 03:00:00,3,Wednesday,5,2,12am - 4am,2020-01-29,1.0,0.0,0.0
676,2020-01-29 04,2020-01-29 04:00:00,4,Wednesday,5,0,daytime,2020-01-29,1.0,0.0,0.0
677,2020-01-29 05,2020-01-29 05:00:00,5,Wednesday,5,0,daytime,2020-01-29,14.0,2.0,1.0
678,2020-01-29 06,2020-01-29 06:00:00,6,Wednesday,5,0,daytime,2020-01-29,38.0,6.0,0.0
679,2020-01-29 07,2020-01-29 07:00:00,7,Wednesday,5,0,daytime,2020-01-29,97.0,28.0,9.0
680,2020-01-29 08,2020-01-29 08:00:00,8,Wednesday,5,0,daytime,2020-01-29,149.0,39.0,3.0
681,2020-01-29 09,2020-01-29 09:00:00,9,Wednesday,5,0,daytime,2020-01-29,123.0,41.0,1.0
682,2020-01-29 10,2020-01-29 10:00:00,10,Wednesday,5,0,daytime,2020-01-29,30.0,24.0,0.0
683,2020-01-29 11,2020-01-29 11:00:00,11,Wednesday,5,0,daytime,2020-01-29,28.0,21.0,0.0
684,2020-01-29 12,2020-01-29 12:00:00,12,Wednesday,5,0,daytime,2020-01-29,23.0,34.0,1.0
685,2020-01-29 13,2020-01-29 13:00:00,13,Wednesday,5,0,daytime,2020-01-29,32.0,34.0,0.0
686,2020-01-29 14,2020-01-29 14:00:00,14,Wednesday,5,0,daytime,2020-01-29,22.0,33.0,0.0
687,2020-01-29 15,2020-01-29 15:00:00,15,Wednesday,5,0,daytime,2020-01-29,36.0,39.0,0.0
688,2020-01-29 16,2020-01-29 16:00:00,16,Wednesday,5,0,daytime,2020-01-29,19.0,66.0,0.0
689,2020-01-29 17,2020-01-29 17:00:00,17,Wednesday,5,0,daytime,2020-01-29,39.0,122.0,1.0
690,2020-01-29 18,2020-01-29 18:00:00,18,Wednesday,5,0,daytime,2020-01-29,48.0,100.0,1.0
691,2020-01-29 19,2020-01-29 19:00:00,19,Wednesday,5,0,daytime,2020-01-29,24.0,72.0,4.0
692,2020-01-29 20,2020-01-29 20:00:00,20,Wednesday,5,1,8pm - 12am,2020-01-29,13.0,27.0,0.0
693,2020-01-29 21,2020-01-29 21:00:00,21,Wednesday,5,1,8pm - 12am,2020-01-29,7.0,15.0,0.0
694,2020-01-29 22,2020-01-29 22:00:00,22,Wednesday,5,1,8pm - 12am,2020-01-29,9.0,7.0,0.0
695,2020-01-29 23,2020-01-29 23:00:00,23,Wednesday,5,1,8pm - 12am,2020-01-29,4.0,8.0,0.0
696,2020-01-30 00,2020-01-30 00:00:00,0,Thursday,5,2,12am - 4am,2020-01-30,1.0,7.0,0.0
697,2020-01-30 01,2020-01-30 01:00:00,1,Thursday,5,2,12am - 4am,2020-01-30,1.0,0.0,0.0
698,2020-01-30 02,2020-01-30 02:00:00,2,Thursday,5,2,12am - 4am,2020-01-30,1.0,1.0,0.0
699,2020-01-30 03,2020-01-30 03:00:00,3,Thursday,5,2,12am - 4am,2020-01-30,1.0,2.0,0.0
700,2020-01-30 04,2020-01-30 04:00:00,4,Thursday,5,0,daytime,2020-01-30,0.0,0.0,0.0
701,2020-01-30 05,2020-01-30 05:00:00,5,Thursday,5,0,daytime,2020-01-30,7.0,0.0,0.0
702,2020-01-30 06,2020-01-30 06:00:00,6,Thursday,5,0,daytime,2020-01-30,46.0,4.0,0.0
703,2020-01-30 07,2020-01-30 07:00:00,7,Thursday,5,0,daytime,2020-01-30,66.0,25.0,3.0
704,2020-01-30 08,2020-01-30 08:00:00,8,Thursday,5,0,daytime,2020-01-30,131.0,30.0,3.0
705,2020-01-30 09,2020-01-30 09:00:00,9,Thursday,5,0,daytime,2020-01-30,97.0,31.0,0.0
706,2020-01-30 10,2020-01-30 10:00:00,10,Thursday,5,0,daytime,2020-01-30,28.0,26.0,0.0
707,2020-01-30 11,2020-01-30 11:00:00,11,Thursday,5,0,daytime,2020-01-30,21.0,15.0,1.0
708,2020-01-30 12,2020-01-30 12:00:00,12,Thursday,5,0,daytime,2020-01-30,22.0,24.0,2.0
709,2020-01-30 13,2020-01-30 13:00:00,13,Thursday,5,0,daytime,2020-01-30,17.0,19.0,1.0
710,2020-01-30 14,2020-01-30 14:00:00,14,Thursday,5,0,daytime,2020-01-30,24.0,30.0,4.0
711,2020-01-30 15,2020-01-30 15:00:00,15,Thursday,5,0,daytime,2020-01-30,29.0,44.0,2.0
712,2020-01-30 16,2020-01-30 16:00:00,16,Thursday,5,0,daytime,2020-01-30,30.0,81.0,2.0
713,2020-01-30 17,2020-01-30 17:00:00,17,Thursday,5,0,daytime,2020-01-30,38.0,103.0,2.0
714,2020-01-30 18,2020-01-30 18:00:00,18,Thursday,5,0,daytime,2020-01-30,46.0,119.0,6.0
715,2020-01-30 19,2020-01-30 19:00:00,19,Thursday,5,0,daytime,2020-01-30,23.0,45.0,3.0
716,2020-01-30 20,2020-01-30 20:00:00,20,Thursday,5,1,8pm - 12am,2020-01-30,20.0,19.0,0.0
717,2020-01-30 21,2020-01-30 21:00:00,21,Thursday,5,1,8pm - 12am,2020-01-30,2.0,18.0,0.0
718,2020-01-30 22,2020-01-30 22:00:00,22,Thursday,5,1,8pm - 12am,2020-01-30,6.0,13.0,0.0
719,2020-01-30 23,2020-01-30 23:00:00,23,Thursday,5,1,8pm - 12am,2020-01-30,0.0,2.0,1.0
720,2020-01-31 00,2020-01-31 00:00:00,0,Friday,5,2,12am - 4am,2020-01-31,3.0,4.0,0.0
721,2020-01-31 01,2020-01-31 01:00:00,1,Friday,5,2,12am - 4am,2020-01-31,0.0,0.0,0.0
722,2020-01-31 02,2020-01-31 02:00:00,2,Friday,5,2,12am - 4am,2020-01-31,1.0,2.0,0.0
723,2020-01-31 03,2020-01-31 03:00:00,3,Friday,5,2,12am - 4am,2020-01-31,2.0,2.0,0.0
724,2020-01-31 04,2020-01-31 04:00:00,4,Friday,5,0,daytime,2020-01-31,1.0,0.0,0.0
725,2020-01-31 05,2020-01-31 05:00:00,5,Friday,5,0,daytime,2020-01-31,7.0,1.0,0.0
726,2020-01-31 06,2020-01-31 06:00:00,6,Friday,5,0,daytime,2020-01-31,38.0,5.0,1.0
727,2020-01-31 07,2020-01-31 07:00:00,7,Friday,5,0,daytime,2020-01-31,109.0,24.0,7.0
728,2020-01-31 08,2020-01-31 08:00:00,8,Friday,5,0,daytime,2020-01-31,129.0,40.0,3.0
729,2020-01-31 09,2020-01-31 09:00:00,9,Friday,5,0,daytime,2020-01-31,113.0,44.0,2.0
730,2020-01-31 10,2020-01-31 10:00:00,10,Friday,5,0,daytime,2020-01-31,24.0,16.0,3.0
731,2020-01-31 11,2020-01-31 11:00:00,11,Friday,5,0,daytime,2020-01-31,24.0,27.0,0.0
732,2020-01-31 12,2020-01-31 12:00:00,12,Friday,5,0,daytime,2020-01-31,25.0,37.0,3.0
733,2020-01-31 13,2020-01-31 13:00:00,13,Friday,5,0,daytime,2020-01-31,31.0,38.0,2.0
734,2020-01-31 14,2020-01-31 14:00:00,14,Friday,5,0,daytime,2020-01-31,22.0,34.0,4.0
735,2020-01-31 15,2020-01-31 15:00:00,15,Friday,5,0,daytime,2020-01-31,28.0,40.0,2.0
736,2020-01-31 16,2020-01-31 16:00:00,16,Friday,5,0,daytime,2020-01-31,33.0,99.0,4.0
737,2020-01-31 17,2020-01-31 17:00:00,17,Friday,5,0,daytime,2020-01-31,43.0,130.0,4.0
738,2020-01-31 18,2020-01-31 18:00:00,18,Friday,5,0,daytime,2020-01-31,29.0,82.0,2.0
739,2020-01-31 19,2020-01-31 19:00:00,19,Friday,5,0,daytime,2020-01-31,24.0,40.0,0.0
740,2020-01-31 20,2020-01-31 20:00:00,20,Friday,5,1,8pm - 12am,2020-01-31,15.0,14.0,2.0
741,2020-01-31 21,2020-01-31 21:00:00,21,Friday,5,1,8pm - 12am,2020-01-31,3.0,5.0,0.0
742,2020-01-31 22,2020-01-31 22:00:00,22,Friday,5,1,8pm - 12am,2020-01-31,1.0,8.0,0.0
743,2020-01-31 23,2020-01-31 23:00:00,23,Friday,5,1,8pm - 12am,2020-01-31,6.0,4.0,0.0
744,2020-02-01 00,2020-02-01 00:00:00,0,Saturday,5,2,12am - 4am,2020-02-01,2.0,4.0,1.0
745,2020-02-01 01,2020-02-01 01:00:00,1,Saturday,5,2,12am - 4am,2020-02-01,1.0,1.0,0.0
746,2020-02-01 02,2020-02-01 02:00:00,2,Saturday,5,2,12am - 4am,2020-02-01,0.0,0.0,0.0
747,2020-02-01 03,2020-02-01 03:00:00,3,Saturday,5,2,12am - 4am,2020-02-01,0.0,0.0,0.0
748,2020-02-01 04,2020-02-01 04:00:00,4,Saturday,5,0,daytime,2020-02-01,1.0,1.0,0.0
749,2020-02-01 05,2020-02-01 05:00:00,5,Saturday,5,0,daytime,2020-02-01,0.0,0.0,0.0
750,2020-02-01 06,2020-02-01 06:00:00,6,Saturday,5,0,daytime,2020-02-01,6.0,4.0,0.0
751,2020-02-01 07,2020-02-01 07:00:00,7,Saturday,5,0,daytime,2020-02-01,1.0,1.0,0.0
752,2020-02-01 08,2020-02-01 08:00:00,8,Saturday,5,0,daytime,2020-02-01,6.0,4.0,0.0
753,2020-02-01 09,2020-02-01 09:00:00,9,Saturday,5,0,daytime,2020-02-01,12.0,8.0,0.0
754,2020-02-01 10,2020-02-01 10:00:00,10,Saturday,5,0,daytime,2020-02-01,12.0,17.0,0.0
755,2020-02-01 11,2020-02-01 11:00:00,11,Saturday,5,0,daytime,2020-02-01,19.0,11.0,1.0
756,2020-02-01 12,2020-02-01 12:00:00,12,Saturday,5,0,daytime,2020-02-01,23.0,22.0,0.0
757,2020-02-01 13,2020-02-01 13:00:00,13,Saturday,5,0,daytime,2020-02-01,19.0,13.0,1.0
758,2020-02-01 14,2020-02-01 14:00:00,14,Saturday,5,0,daytime,2020-02-01,21.0,25.0,1.0
759,2020-02-01 15,2020-02-01 15:00:00,15,Saturday,5,0,daytime,2020-02-01,21.0,25.0,0.0
760,2020-02-01 16,2020-02-01 16:00:00,16,Saturday,5,0,daytime,2020-02-01,19.0,20.0,1.0
761,2020-02-01 17,2020-02-01 17:00:00,17,Saturday,5,0,daytime,2020-02-01,14.0,18.0,0.0
762,2020-02-01 18,2020-02-01 18:00:00,18,Saturday,5,0,daytime,2020-02-01,15.0,19.0,0.0
763,2020-02-01 19,2020-02-01 19:00:00,19,Saturday,5,0,daytime,2020-02-01,14.0,10.0,0.0
764,2020-02-01 20,2020-02-01 20:00:00,20,Saturday,5,1,8pm - 12am,2020-02-01,6.0,7.0,0.0
765,2020-02-01 21,2020-02-01 21:00:00,21,Saturday,5,1,8pm - 12am,2020-02-01,11.0,4.0,0.0
766,2020-02-01 22,2020-02-01 22:00:00,22,Saturday,5,1,8pm - 12am,2020-02-01,2.0,7.0,0.0
767,2020-02-01 23,2020-02-01 23:00:00,23,Saturday,5,1,8pm - 12am,2020-02-01,4.0,4.0,1.0
768,2020-02-02 00,2020-02-02 00:00:00,0,Sunday,5,2,12am - 4am,2020-02-02,2.0,5.0,0.0
769,2020-02-02 01,2020-02-02 01:00:00,1,Sunday,5,2,12am - 4am,2020-02-02,1.0,4.0,0.0
770,2020-02-02 02,2020-02-02 02:00:00,2,Sunday,5,2,12am - 4am,2020-02-02,1.0,2.0,0.0
771,2020-02-02 03,2020-02-02 03:00:00,3,Sunday,5,2,12am - 4am,2020-02-02,1.0,2.0,0.0
772,2020-02-02 04,2020-02-02 04:00:00,4,Sunday,5,0,daytime,2020-02-02,0.0,2.0,0.0
773,2020-02-02 05,2020-02-02 05:00:00,5,Sunday,5,0,daytime,2020-02-02,0.0,0.0,0.0
774,2020-02-02 06,2020-02-02 06:00:00,6,Sunday,5,0,daytime,2020-02-02,0.0,0.0,0.0
775,2020-02-02 07,2020-02-02 07:00:00,7,Sunday,5,0,daytime,2020-02-02,1.0,3.0,0.0
776,2020-02-02 08,2020-02-02 08:00:00,8,Sunday,5,0,daytime,2020-02-02,8.0,3.0,0.0
777,2020-02-02 09,2020-02-02 09:00:00,9,Sunday,5,0,daytime,2020-02-02,4.0,8.0,0.0
778,2020-02-02 10,2020-02-02 10:00:00,10,Sunday,5,0,daytime,2020-02-02,14.0,10.0,0.0
779,2020-02-02 11,2020-02-02 11:00:00,11,Sunday,5,0,daytime,2020-02-02,24.0,15.0,0.0
780,2020-02-02 12,2020-02-02 12:00:00,12,Sunday,5,0,daytime,2020-02-02,22.0,19.0,0.0
781,2020-02-02 13,2020-02-02 13:00:00,13,Sunday,5,0,daytime,2020-02-02,17.0,11.0,0.0
782,2020-02-02 14,2020-02-02 14:00:00,14,Sunday,5,0,daytime,2020-02-02,16.0,11.0,1.0
783,2020-02-02 15,2020-02-02 15:00:00,15,Sunday,5,0,daytime,2020-02-02,18.0,17.0,0.0
784,2020-02-02 16,2020-02-02 16:00:00,16,Sunday,5,0,daytime,2020-02-02,12.0,18.0,3.0
785,2020-02-02 17,2020-02-02 17:00:00,17,Sunday,5,0,daytime,2020-02-02,5.0,8.0,0.0
786,2020-02-02 18,2020-02-02 18:00:00,18,Sunday,5,0,daytime,2020-02-02,6.0,4.0,2.0
787,2020-02-02 19,2020-02-02 19:00:00,19,Sunday,5,0,daytime,2020-02-02,5.0,8.0,0.0
788,2020-02-02 20,2020-02-02 20:00:00,20,Sunday,5,1,8pm - 12am,2020-02-02,3.0,4.0,0.0
789,2020-02-02 21,2020-02-02 21:00:00,21,Sunday,5,1,8pm - 12am,2020-02-02,3.0,2.0,0.0
790,2020-02-02 22,2020-02-02 22:00:00,22,Sunday,5,1,8pm - 12am,2020-02-02,1.0,2.0,0.0
791,2020-02-02 23,2020-02-02 23:00:00,23,Sunday,5,1,8pm - 12am,2020-02-02,0.0,8.0,0.0
792,2020-02-03 00,2020-02-03 00:00:00,0,Monday,6,2,12am - 4am,2020-02-03,2.0,1.0,0.0
793,2020-02-03 01,2020-02-03 01:00:00,1,Monday,6,2,12am - 4am,2020-02-03,1.0,1.0,0.0
794,2020-02-03 02,2020-02-03 02:00:00,2,Monday,6,2,12am - 4am,2020-02-03,1.0,1.0,0.0
795,2020-02-03 03,2020-02-03 03:00:00,3,Monday,6,2,12am - 4am,2020-02-03,0.0,0.0,0.0
