,hex_id_8,night_pop,day_pop,venue_count,business_count,LotArea,ComArea,ResArea,OfficeArea,RetailArea,FactryArea,NumBldgs,boro_name
210,882a1060c1fffff,6733.0,1961.0,1,63,6250183.0,1650.0,2650623.0,1650.0,0.0,0.0,1672.0,Staten Island
211,882a106221fffff,6468.0,4036.0,1,190,8648128.0,740386.0,2440984.0,72078.0,514260.0,30000.0,1765.0,Staten Island
212,882a106251fffff,3248.0,3108.0,3,111,12227585.0,229582.0,1552608.0,93727.0,93820.0,0.0,1273.0,Staten Island
213,882a106e0dfffff,1454.0,542.0,0,31,13643301.0,11975.0,1042873.0,0.0,0.0,0.0,596.0,Staten Island
214,882a1060adfffff,4010.0,1350.0,0,98,13972221.0,118396.0,2029881.0,3010.0,101313.0,0.0,1076.0,Staten Island
215,882a1062a1fffff,1216.0,1189.0,0,37,39678148.0,107357.0,597975.0,0.0,0.0,0.0,442.0,Staten Island
216,882a10601dfffff,0.0,2.0,0,0,25562000.0,98175.0,0.0,20975.0,0.0,0.0,18.0,Staten Island
217,882a1060cbfffff,4060.0,4802.0,4,234,6659441.0,414000.0,1588841.0,59337.0,155507.0,1000.0,1144.0,Staten Island
218,882a106017fffff,3919.0,1588.0,0,44,19654420.0,58836.0,1598101.0,987.0,29514.0,0.0,1158.0,Staten Island
219,882a1062c1fffff,4053.0,2720.0,1,214,7251117.0,365081.0,1950008.0,91497.0,111048.0,0.0,981.0,Staten Island
220,882a1061d5fffff,0.0,625.0,0,64,10695204.0,574663.0,0.0,37305.0,4110.0,95212.0,78.0,Staten Island
221,882a10628bfffff,2343.0,6652.0,0,109,13865563.0,1125429.0,745572.0,8737.0,462767.0,0.0,678.0,Staten Island
222,882a1060a3fffff,1606.0,687.0,1,87,11051527.0,77299.0,920720.0,35908.0,38691.0,0.0,532.0,Staten Island
223,882a10619dfffff,212.0,673.0,0,169,16412156.0,491962.0,78038.0,132029.0,30400.0,122528.0,199.0,Staten Island
224,882a106e61fffff,3377.0,1843.0,1,176,7348373.0,321198.0,1553044.0,36597.0,164375.0,8400.0,1217.0,Staten Island
225,882a107503fffff,340.0,185.0,0,18,9045662.0,236591.0,0.0,0.0,0.0,0.0,146.0,Staten Island
226,882a106051fffff,8115.0,6015.0,1,178,10453798.0,1223672.0,3014358.0,461687.0,605637.0,0.0,1501.0,Staten Island
227,882a106287fffff,3743.0,3012.0,1,105,6512703.0,647422.0,1702223.0,18733.0,27722.0,0.0,1292.0,Staten Island
228,882a10752dfffff,3674.0,4086.0,0,92,9768820.0,905464.0,1404187.0,4120.0,35513.0,8171.0,903.0,Staten Island
229,882a106247fffff,1389.0,2379.0,1,117,5022868.0,445480.0,365567.0,44417.0,67811.0,54518.0,393.0,Staten Island
230,882a106019fffff,1251.0,4141.0,1,131,61156524.0,1570943.0,793887.0,24000.0,1182343.0,0.0,398.0,Staten Island
231,882a106199fffff,2523.0,761.0,0,29,10358276.0,28711.0,989516.0,6280.0,400.0,890.0,571.0,Staten Island
232,882a106009fffff,1346.0,757.0,1,85,13233570.0,135536.0,610987.0,10545.0,54993.0,0.0,544.0,Staten Island
233,882a10622bfffff,3925.0,5036.0,0,139,7471490.0,877382.0,1393414.0,400446.0,374949.0,0.0,1096.0,Staten Island
234,882a106e67fffff,1320.0,382.0,0,16,3352831.0,7036.0,708394.0,0.0,0.0,0.0,431.0,Staten Island
235,882a1060ddfffff,4052.0,3810.0,5,170,7148312.0,732958.0,1723155.0,32362.0,148036.0,0.0,1438.0,Staten Island
236,882a10625bfffff,1937.0,2581.0,0,66,12267894.0,250881.0,1073918.0,0.0,0.0,0.0,253.0,Staten Island
237,882a10621bfffff,903.0,2441.0,0,24,7407940.0,234017.0,645805.0,0.0,0.0,0.0,243.0,Staten Island
238,882a106319fffff,142.0,326.0,0,11,28027738.0,885260.0,115200.0,48080.0,0.0,720950.0,184.0,Staten Island
239,882a106031fffff,0.0,0.0,0,0,25168685.0,198000.0,0.0,0.0,0.0,0.0,72.0,Staten Island
240,882a106069fffff,0.0,0.0,0,1,11551108.0,0.0,0.0,0.0,0.0,0.0,6.0,Staten Island
241,882a10629dfffff,3294.0,983.0,0,57,28105263.0,95954.0,1515062.0,15244.0,13762.0,0.0,1304.0,Staten Island
242,882a1062c9fffff,4167.0,1737.0,0,111,6851808.0,289738.0,1976721.0,51445.0,15615.0,0.0,1364.0,Staten Island
243,882a1061d9fffff,609.0,722.0,1,58,13706470.0,430643.0,361998.0,55049.0,66376.0,3000.0,272.0,Staten Island
244,882a1060dbfffff,0.0,0.0,0,0,17903160.0,11359.0,0.0,0.0,0.0,0.0,11.0,Staten Island
245,882a106289fffff,5219.0,4043.0,0,200,15303000.0,489140.0,1940825.0,62813.0,205252.0,0.0,1621.0,Staten Island
246,882a1060d1fffff,1218.0,369.0,0,11,20874069.0,11359.0,423902.0,0.0,0.0,0.0,283.0,Staten Island
247,882a106183fffff,20.0,273.0,0,6,10861221.0,25392.0,2432.0,4930.0,0.0,10059.0,26.0,Staten Island
248,882a106243fffff,6286.0,4405.0,0,191,7537125.0,825953.0,1773701.0,183721.0,61659.0,102581.0,1335.0,Staten Island
249,882a1062e3fffff,745.0,385.0,0,24,46748007.0,947089.0,373236.0,13391.0,0.0,0.0,268.0,Staten Island
250,882a106e6bfffff,3876.0,2388.0,0,69,7523004.0,194989.0,1945519.0,4143.0,41681.0,0.0,954.0,Staten Island
251,882a107505fffff,6536.0,3807.0,3,206,8318837.0,716723.0,2690630.0,117566.0,172824.0,57981.0,1671.0,Staten Island
252,882a1062b3fffff,0.0,5.0,0,2,17903160.0,11359.0,0.0,0.0,0.0,0.0,11.0,Staten Island
253,882a106047fffff,40.0,936.0,0,29,13371915.0,869720.0,19594.0,415552.0,275726.0,36840.0,87.0,Staten Island
254,882a106001fffff,1394.0,1926.0,1,77,21822297.0,610855.0,542116.0,87715.0,131124.0,143344.0,572.0,Staten Island
255,882a106e05fffff,1087.0,385.0,0,13,5907439.0,3320.0,533054.0,0.0,1245.0,0.0,290.0,Staten Island
256,882a10605bfffff,6462.0,1997.0,0,64,37939540.0,37637.0,2777831.0,31559.0,0.0,0.0,1632.0,Staten Island
257,882a106041fffff,350.0,2874.0,0,115,10017274.0,1463216.0,310285.0,1350384.0,0.0,87059.0,228.0,Staten Island
258,882a1060e3fffff,2798.0,2251.0,0,42,5261457.0,67966.0,1325859.0,65818.0,0.0,0.0,776.0,Staten Island
259,882a1062d7fffff,1402.0,1075.0,0,39,36177892.0,159628.0,496640.0,6900.0,23721.0,0.0,431.0,Staten Island
260,882a1060e7fffff,5734.0,3572.0,0,59,13392218.0,233686.0,2490725.0,10943.0,203140.0,0.0,1356.0,Staten Island
261,882a10753dfffff,4493.0,4140.0,0,165,6519639.0,425873.0,1712070.0,60711.0,37190.0,0.0,1202.0,Staten Island
262,882a1062b5fffff,5735.0,4844.0,0,68,8515333.0,275357.0,2100417.0,22500.0,90217.0,0.0,1280.0,Staten Island
263,882a1062b1fffff,1740.0,626.0,0,33,21453892.0,38790.0,620164.0,19931.0,0.0,0.0,425.0,Staten Island
264,882a106005fffff,40.0,2250.0,0,14,3408279.0,353932.0,2756.0,35874.0,6169.0,240225.0,75.0,Staten Island
265,882a106235fffff,4226.0,4780.0,3,170,14596420.0,855417.0,1326523.0,321574.0,207796.0,0.0,894.0,Staten Island
266,882a106e47fffff,603.0,2211.0,0,25,25657135.0,911916.0,381091.0,1340.0,7918.0,0.0,281.0,Staten Island
267,882a1062a7fffff,1794.0,1456.0,0,27,12221619.0,81572.0,760960.0,61735.0,2444.0,3500.0,616.0,Staten Island
268,882a106207fffff,4405.0,3773.0,1,127,6534141.0,651217.0,1726993.0,242731.0,395461.0,0.0,1657.0,Staten Island
269,882a106039fffff,0.0,265.0,0,2,20079685.0,91508.0,0.0,0.0,0.0,0.0,71.0,Staten Island
270,882a107567fffff,7940.0,6033.0,0,191,8584391.0,1460037.0,2350018.0,106960.0,102861.0,4730.0,1313.0,Staten Island
271,882a106007fffff,49.0,172.0,0,26,14785626.0,444926.0,8128.0,59817.0,1084.0,138693.0,68.0,Staten Island
272,882a106225fffff,251.0,1312.0,1,59,8369852.0,652886.0,137251.0,58445.0,216642.0,39825.0,244.0,Staten Island
273,882a106223fffff,5937.0,3572.0,0,78,7404210.0,160569.0,2215034.0,24230.0,5100.0,0.0,1437.0,Staten Island
274,882a1062cbfffff,4547.0,4230.0,2,347,12812939.0,1273671.0,1701026.0,238769.0,199743.0,0.0,1387.0,Staten Island
275,882a106237fffff,201.0,6416.0,0,22,15524913.0,59900.0,22004.0,52900.0,0.0,0.0,52.0,Staten Island
276,882a1062b9fffff,3609.0,2324.0,0,93,7385420.0,137557.0,1665284.0,23126.0,1549.0,0.0,1190.0,Staten Island
277,882a106357fffff,0.0,345.0,0,5,11322720.0,137750.0,0.0,21500.0,0.0,0.0,22.0,Staten Island
278,882a106193fffff,705.0,1427.0,2,129,7046278.0,736601.0,327196.0,57230.0,530277.0,0.0,218.0,Staten Island
279,882a106003fffff,0.0,164.0,0,2,17124800.0,97683.0,0.0,20975.0,0.0,0.0,26.0,Staten Island
280,882a106e4dfffff,2133.0,850.0,1,90,20428685.0,942823.0,842950.0,20079.0,122154.0,0.0,501.0,Staten Island
281,882a106e29fffff,663.0,211.0,0,11,5877837.0,7613.0,235524.0,0.0,0.0,0.0,96.0,Staten Island
282,882a106229fffff,6170.0,4280.0,2,79,7041079.0,487735.0,2035050.0,23369.0,33068.0,270513.0,1736.0,Staten Island
283,882a106315fffff,0.0,45.0,0,1,9218890.0,0.0,0.0,0.0,0.0,0.0,8.0,Staten Island
284,882a1060e5fffff,3822.0,2460.0,0,53,11995472.0,238774.0,1957356.0,103415.0,86844.0,0.0,1428.0,Staten Island
285,882a10604bfffff,4058.0,2168.0,1,184,14807835.0,455516.0,1914391.0,122368.0,125323.0,0.0,1140.0,Staten Island
286,882a1062b7fffff,2432.0,1692.0,1,47,21559289.0,207452.0,1102275.0,6566.0,9125.0,0.0,800.0,Staten Island
287,882a106045fffff,0.0,420.0,0,28,17449174.0,1581478.0,0.0,87678.0,4800.0,1420000.0,43.0,Staten Island
288,882a106253fffff,2768.0,1114.0,1,76,22728402.0,251581.0,1638978.0,24336.0,33577.0,0.0,814.0,Staten Island
289,882a106295fffff,1537.0,400.0,0,21,23430420.0,14322.0,627131.0,1152.0,0.0,0.0,494.0,Staten Island
290,882a10620bfffff,3296.0,2695.0,0,102,13935989.0,449120.0,1291339.0,67676.0,14935.0,0.0,1004.0,Staten Island
291,882a10626bfffff,827.0,1456.0,0,40,2310585.0,193201.0,296357.0,26149.0,12222.0,2040.0,261.0,Staten Island
292,882a1060a7fffff,2236.0,1085.0,0,35,11223067.0,88917.0,1109137.0,6789.0,6698.0,0.0,623.0,Staten Island
293,882a1060abfffff,1569.0,6592.0,1,96,11768589.0,579810.0,911210.0,57492.0,27968.0,0.0,565.0,Staten Island
294,882a107535fffff,4982.0,4086.0,2,226,12083766.0,667125.0,1798671.0,99106.0,144210.0,5052.0,1234.0,Staten Island
295,882a1062c3fffff,4421.0,2416.0,0,191,6532671.0,308282.0,1968986.0,56833.0,185599.0,0.0,1136.0,Staten Island
296,882a107565fffff,5888.0,3630.0,0,153,9956318.0,445490.0,2167143.0,14759.0,86708.0,0.0,1252.0,Staten Island
297,882a10622dfffff,5702.0,2775.0,0,108,6909259.0,446851.0,1865112.0,35069.0,39113.0,76831.0,1157.0,Staten Island
298,882a106205fffff,6059.0,3444.0,2,153,6475581.0,538261.0,1823959.0,61336.0,338469.0,2200.0,1654.0,Staten Island
299,882a107523fffff,3914.0,4101.0,0,116,7171067.0,400206.0,1821423.0,152781.0,123045.0,19470.0,1140.0,Staten Island
300,882a107563fffff,2423.0,2962.0,0,120,26021284.0,1775417.0,668186.0,310242.0,94062.0,40251.0,601.0,Staten Island
301,882a106e45fffff,232.0,239.0,0,39,17697957.0,853582.0,116953.0,12208.0,77319.0,0.0,148.0,Staten Island
302,882a106285fffff,3730.0,1461.0,0,128,5548748.0,71761.0,1944712.0,35107.0,22074.0,0.0,1325.0,Staten Island
303,882a106267fffff,1316.0,1190.0,0,60,4946839.0,478358.0,375946.0,56917.0,41783.0,71331.0,338.0,Staten Island
304,882a106211fffff,3777.0,4191.0,0,132,6348306.0,365544.0,1539382.0,84589.0,114717.0,0.0,753.0,Staten Island
305,882a10631dfffff,0.0,12.0,0,2,17428515.0,105750.0,0.0,0.0,0.0,0.0,27.0,Staten Island
306,882a1060b5fffff,2300.0,1131.0,1,108,17454236.0,270786.0,1252968.0,18472.0,5676.0,0.0,711.0,Staten Island
307,882a106e69fffff,1656.0,2144.0,2,135,8478216.0,428060.0,567752.0,39277.0,305902.0,59281.0,362.0,Staten Island
308,882a106e43fffff,0.0,2.0,0,3,11437336.0,1839.0,0.0,0.0,0.0,0.0,3.0,Staten Island
309,882a1062e1fffff,256.0,921.0,0,35,12959953.0,951773.0,1389.0,1914.0,0.0,0.0,93.0,Staten Island
310,882a106089fffff,3010.0,2546.0,0,123,7182144.0,285948.0,1455620.0,137929.0,44520.0,0.0,1009.0,Staten Island
311,882a106351fffff,0.0,166.0,0,0,19129763.0,874690.0,0.0,51340.0,0.0,720950.0,28.0,Staten Island
312,882a106209fffff,5798.0,4630.0,1,220,7312083.0,870680.0,1889947.0,127171.0,150632.0,14400.0,1561.0,Staten Island
313,882a1061dbfffff,3263.0,1118.0,0,37,11497593.0,58116.0,1441332.0,1561.0,53040.0,0.0,861.0,Staten Island
314,882a1062d5fffff,5216.0,3566.0,0,96,5827588.0,283555.0,1948400.0,9012.0,53551.0,0.0,1744.0,Staten Island
315,882a106203fffff,4900.0,2657.0,0,67,6159431.0,104570.0,2115790.0,70423.0,12236.0,0.0,1870.0,Staten Island
316,882a106013fffff,1695.0,876.0,0,63,10623650.0,118412.0,795447.0,6116.0,103486.0,0.0,525.0,Staten Island
317,882a10605dfffff,4241.0,1580.0,1,131,12844523.0,214110.0,1757721.0,99194.0,66281.0,0.0,899.0,Staten Island
318,882a1060c9fffff,5335.0,2412.0,0,45,6780570.0,141940.0,2045467.0,600.0,920.0,0.0,1440.0,Staten Island
319,882a10601bfffff,0.0,3.0,0,1,62494615.0,88850.0,0.0,0.0,0.0,0.0,27.0,Staten Island
320,882a106255fffff,5361.0,5554.0,0,308,6696268.0,720985.0,2029879.0,111728.0,183142.0,15452.0,1920.0,Staten Island
321,882a1062cdfffff,1809.0,501.0,0,15,8046892.0,1920.0,1445142.0,720.0,0.0,0.0,568.0,Staten Island
322,882a106263fffff,2272.0,4340.0,1,125,6831073.0,694689.0,916716.0,63881.0,26187.0,281541.0,822.0,Staten Island
323,882a106257fffff,2802.0,1165.0,0,147,13961305.0,280788.0,1387643.0,67906.0,1225.0,0.0,808.0,Staten Island
324,882a1060d5fffff,4253.0,1860.0,1,209,6376694.0,147128.0,1877107.0,86043.0,37018.0,0.0,1440.0,Staten Island
325,882a106281fffff,3290.0,6312.0,5,478,6699107.0,859431.0,1635048.0,230661.0,311952.0,7200.0,1582.0,Staten Island
326,882a106033fffff,180.0,131.0,1,14,20879359.0,352016.0,16628.0,0.0,11180.0,0.0,35.0,Staten Island
327,882a10604dfffff,0.0,1587.0,1,143,20260190.0,1634288.0,0.0,436893.0,72650.0,1077345.0,60.0,Staten Island
328,882a1062d1fffff,955.0,532.0,0,53,12289748.0,179606.0,408391.0,11808.0,16298.0,0.0,447.0,Staten Island
329,882a1062e5fffff,1056.0,690.0,0,17,61869826.0,1306340.0,611999.0,420205.0,0.0,0.0,429.0,Staten Island
330,882a107561fffff,2395.0,1847.0,1,268,20522368.0,1248897.0,852027.0,187712.0,367575.0,3610.0,352.0,Staten Island
331,882a106085fffff,2411.0,996.0,1,49,7134161.0,80733.0,1239902.0,4962.0,1127.0,0.0,622.0,Staten Island
332,882a10618bfffff,5.0,506.0,0,4,10319520.0,54876.0,0.0,8330.0,0.0,25007.0,24.0,Staten Island
333,882a1070b3fffff,6599.0,5288.0,0,139,6832115.0,976328.0,2817948.0,703695.0,84572.0,3760.0,1564.0,Staten Island
334,882a106231fffff,3242.0,5146.0,0,125,17731437.0,574736.0,1745578.0,491295.0,54071.0,0.0,1089.0,Staten Island
335,882a1060d9fffff,0.0,2.0,0,2,17903160.0,11359.0,0.0,0.0,0.0,0.0,11.0,Staten Island
336,882a106215fffff,4362.0,2522.0,3,265,6018953.0,493558.0,1568405.0,79331.0,202611.0,0.0,1466.0,Staten Island
337,882a1062abfffff,3466.0,2794.0,0,47,6361019.0,275418.0,1835780.0,3526.0,33000.0,0.0,1141.0,Staten Island
338,882a106239fffff,4626.0,1794.0,1,181,6154019.0,177004.0,1910509.0,97236.0,47758.0,0.0,1692.0,Staten Island
339,882a106317fffff,0.0,3.0,0,0,11758219.0,0.0,0.0,0.0,0.0,0.0,14.0,Staten Island
340,882a1060c5fffff,5198.0,3172.0,0,85,5999737.0,157670.0,2233773.0,101220.0,10450.0,0.0,1400.0,Staten Island
341,882a10631bfffff,79.0,168.0,0,5,8673550.0,28888.0,115200.0,1500.0,25788.0,0.0,140.0,Staten Island
342,882a1062c5fffff,990.0,460.0,0,9,13809656.0,87466.0,691189.0,0.0,0.0,0.0,255.0,Staten Island
343,882a1062a9fffff,1422.0,885.0,0,39,37651548.0,266765.0,859758.0,12840.0,11350.0,0.0,471.0,Staten Island
344,882a10625dfffff,3442.0,4655.0,0,367,9356732.0,794631.0,1693345.0,114791.0,546619.0,0.0,1404.0,Staten Island
345,882a10621dfffff,2774.0,3049.0,0,225,13706734.0,569341.0,1384069.0,118092.0,117430.0,0.0,1225.0,Staten Island
346,882a106037fffff,0.0,0.0,0,4,9140080.0,180000.0,0.0,0.0,0.0,0.0,12.0,Staten Island
347,882a1070b7fffff,3446.0,3666.0,2,128,9707970.0,1705110.0,1577646.0,76418.0,29332.0,10440.0,899.0,Staten Island
348,882a106011fffff,0.0,157.0,0,4,61403260.0,220019.0,0.0,0.0,142419.0,0.0,19.0,Staten Island
349,882a1062ebfffff,0.0,259.0,0,6,15777799.0,23280.0,12000.0,3714.0,0.0,0.0,46.0,Staten Island
350,882a1062adfffff,151.0,136.0,0,6,32273955.0,4520.0,146694.0,0.0,0.0,0.0,89.0,Staten Island
351,882a107521fffff,4574.0,3574.0,0,146,9013880.0,964980.0,2145124.0,57798.0,135184.0,2845.0,1160.0,Staten Island
352,882a107527fffff,2674.0,2769.0,0,170,8008351.0,289087.0,1943553.0,76739.0,11650.0,0.0,1052.0,Staten Island
353,882a10623bfffff,5295.0,3909.0,0,113,5732315.0,322171.0,2005349.0,72496.0,15882.0,0.0,1377.0,Staten Island
354,882a107539fffff,4659.0,1678.0,1,108,18101381.0,406794.0,1674867.0,32292.0,30642.0,0.0,1257.0,Staten Island
355,882a1060a5fffff,2377.0,722.0,0,39,8822412.0,11145.0,1345904.0,6992.0,0.0,0.0,762.0,Staten Island
356,882a107507fffff,3704.0,1930.0,0,59,15174823.0,277806.0,1499599.0,4778.0,7444.0,0.0,1295.0,Staten Island
357,882a107501fffff,1240.0,435.0,1,22,11879343.0,258646.0,783361.0,7950.0,11605.0,0.0,332.0,Staten Island
358,882a106e49fffff,2615.0,1932.0,0,25,12530314.0,97688.0,1346905.0,61010.0,200.0,0.0,663.0,Staten Island
359,882a106e4bfffff,605.0,224.0,0,16,17250710.0,776131.0,527239.0,6435.0,0.0,0.0,291.0,Staten Island
360,882a106e09fffff,0.0,0.0,0,3,13326745.0,2600.0,0.0,0.0,0.0,0.0,3.0,Staten Island
361,882a1062a3fffff,4125.0,1291.0,0,28,10928432.0,6786.0,1575321.0,936.0,0.0,0.0,1015.0,Staten Island
362,882a106057fffff,908.0,5370.0,0,254,27814861.0,1945218.0,402188.0,9180.0,1508115.0,0.0,122.0,Staten Island
363,882a106e41fffff,30.0,1562.0,0,27,27882663.0,798830.0,4570.0,2455.0,200.0,0.0,70.0,Staten Island
364,882a1060a9fffff,3285.0,1231.0,0,32,5599047.0,71811.0,1685689.0,1087.0,1000.0,0.0,954.0,Staten Island
365,882a10624bfffff,1835.0,1720.0,0,52,6970490.0,440461.0,759668.0,4454.0,6810.0,20092.0,680.0,Staten Island
366,882a1060ebfffff,4856.0,1631.0,0,37,6094135.0,3567.0,1815855.0,3367.0,0.0,0.0,1101.0,Staten Island
367,882a1062bbfffff,567.0,271.0,0,7,25023721.0,11359.0,30818.0,0.0,0.0,0.0,117.0,Staten Island
368,882a1062e7fffff,16.0,48.0,0,4,40197883.0,689730.0,0.0,0.0,0.0,0.0,65.0,Staten Island
369,882a1060e9fffff,5729.0,1752.0,0,68,6646712.0,29666.0,2133479.0,2540.0,0.0,0.0,1340.0,Staten Island
370,882a106311fffff,0.0,10.0,0,0,26700507.0,904400.0,0.0,0.0,0.0,855000.0,11.0,Staten Island
371,882a1062d9fffff,310.0,2634.0,0,84,22430509.0,120735.0,94645.0,0.0,15950.0,0.0,196.0,Staten Island
372,882a106197fffff,447.0,683.0,0,76,6795365.0,435768.0,261404.0,85453.0,84176.0,10700.0,177.0,Staten Island
373,882a1062e9fffff,401.0,4240.0,0,23,18149555.0,893760.0,95296.0,2414.0,0.0,0.0,203.0,Staten Island
374,882a1060edfffff,1366.0,514.0,1,35,17848553.0,114698.0,389702.0,4118.0,27680.0,37500.0,290.0,Staten Island
375,882a1070b1fffff,5098.0,2898.0,0,78,7051372.0,1454121.0,1741746.0,331916.0,38840.0,40115.0,528.0,Staten Island
376,882a1061d1fffff,2703.0,2525.0,1,77,10327083.0,545656.0,1306155.0,56504.0,345126.0,7081.0,869.0,Staten Island
377,882a106353fffff,1269.0,1209.0,0,8,6884136.0,759330.0,806965.0,38380.0,0.0,720950.0,278.0,Staten Island
378,882a107533fffff,230.0,2183.0,0,13,20769810.0,254255.0,64353.0,0.0,15110.0,0.0,70.0,Staten Island
379,882a107525fffff,3121.0,3841.0,0,106,8380102.0,723836.0,1370007.0,26761.0,20074.0,0.0,754.0,Staten Island
380,882a1060c3fffff,3933.0,3265.0,0,127,6531386.0,366011.0,1693868.0,46745.0,187373.0,0.0,1229.0,Staten Island
381,882a10628dfffff,1844.0,1912.0,0,95,10910060.0,149694.0,982786.0,47350.0,46394.0,0.0,754.0,Staten Island
382,882a1060b9fffff,361.0,99.0,0,6,10733176.0,174616.0,406415.0,174016.0,0.0,0.0,111.0,Staten Island
383,882a106015fffff,0.0,1.0,0,0,51865045.0,92000.0,0.0,0.0,0.0,0.0,67.0,Staten Island
384,882a10752bfffff,5239.0,1567.0,1,53,6624303.0,7000.0,2099260.0,0.0,0.0,0.0,1357.0,Staten Island
385,882a106233fffff,1461.0,7711.0,0,72,16136864.0,540572.0,639495.0,438327.0,0.0,0.0,340.0,Staten Island
386,882a10603dfffff,0.0,0.0,0,1,8084916.0,0.0,0.0,0.0,0.0,0.0,0.0,Staten Island
387,882a1060b1fffff,22.0,7.0,0,0,5227000.0,3616.0,0.0,3616.0,0.0,0.0,5.0,Staten Island
388,882a1060cdfffff,4850.0,2007.0,1,89,8503000.0,167046.0,1812093.0,2300.0,147636.0,0.0,1155.0,Staten Island
389,882a106219fffff,2304.0,1309.0,1,166,11048245.0,295848.0,880411.0,96551.0,36846.0,0.0,637.0,Staten Island
390,882a10619bfffff,1773.0,1158.0,0,43,8067315.0,262962.0,828452.0,0.0,233394.0,0.0,433.0,Staten Island
391,882a10620dfffff,7207.0,5010.0,2,284,6112705.0,782907.0,2356570.0,121639.0,347538.0,14376.0,1927.0,Staten Island
392,882a107529fffff,10208.0,4291.0,0,102,7237485.0,504911.0,3652470.0,7157.0,143937.0,27087.0,1612.0,Staten Island
393,882a106055fffff,234.0,208.0,0,15,32759994.0,287226.0,26674.0,0.0,189048.0,0.0,39.0,Staten Island
394,882a106213fffff,1530.0,661.0,0,26,9261233.0,33300.0,981436.0,0.0,0.0,0.0,458.0,Staten Island
395,882a106059fffff,2690.0,5206.0,0,40,16610684.0,186531.0,1279740.0,53926.0,0.0,0.0,873.0,Staten Island
396,882a106191fffff,140.0,1940.0,2,84,10647130.0,1034689.0,26473.0,36579.0,656559.0,37102.0,83.0,Staten Island
397,882a106195fffff,615.0,522.0,0,37,5301468.0,267941.0,281904.0,76367.0,17931.0,58526.0,189.0,Staten Island
398,882a106043fffff,511.0,562.0,1,62,15712792.0,221706.0,184444.0,23125.0,58828.0,36840.0,185.0,Staten Island
399,882a106083fffff,1330.0,852.0,0,54,12050699.0,191175.0,881093.0,190274.0,501.0,0.0,385.0,Staten Island
400,882a1060a1fffff,2962.0,862.0,0,37,6355994.0,9847.0,1446738.0,9687.0,0.0,0.0,685.0,Staten Island
401,882a1076d9fffff,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brooklyn
402,882a103933fffff,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brooklyn
403,882a1076e1fffff,488.0,779.0,2,54,34037070.0,145059.0,90228.0,75010.0,38545.0,0.0,145.0,Brooklyn
404,882a1076ebfffff,0.0,11.0,0,3,76956593.0,10250.0,0.0,10250.0,0.0,0.0,23.0,Brooklyn
405,882a103939fffff,0.0,0.0,0,0,207391225.0,0.0,0.0,0.0,0.0,0.0,0.0,Brooklyn
406,882a103931fffff,0.0,0.0,0,0,207391225.0,0.0,0.0,0.0,0.0,0.0,0.0,Brooklyn
407,882a10391dfffff,0.0,0.0,0,0,208289325.0,3120.0,0.0,1320.0,0.0,0.0,4.0,Brooklyn
408,882a103907fffff,0.0,0.0,0,0,207391225.0,0.0,0.0,0.0,0.0,0.0,0.0,Brooklyn
409,882a10390bfffff,0.0,0.0,0,0,208289325.0,3120.0,0.0,1320.0,0.0,0.0,4.0,Brooklyn
410,882a103903fffff,0.0,0.0,0,0,207391225.0,0.0,0.0,0.0,0.0,0.0,0.0,Brooklyn
411,882a10390dfffff,0.0,0.0,0,0,207391225.0,0.0,0.0,0.0,0.0,0.0,0.0,Brooklyn
412,882a103929fffff,0.0,0.0,0,0,207391225.0,0.0,0.0,0.0,0.0,0.0,0.0,Brooklyn
413,882a103921fffff,0.0,0.0,0,0,207391225.0,0.0,0.0,0.0,0.0,0.0,0.0,Brooklyn
414,882a10396bfffff,0.0,0.0,0,0,207391225.0,0.0,0.0,0.0,0.0,0.0,0.0,Brooklyn
415,882a103945fffff,0.0,0.0,0,0,207391225.0,0.0,0.0,0.0,0.0,0.0,0.0,Brooklyn
416,882a100ddbfffff,613.0,749.0,0,4,14671828.0,62788.0,47745.0,1254.0,0.0,33600.0,47.0,Brooklyn
417,882a10745bfffff,15916.0,9655.0,0,360,6743963.0,1134031.0,6036033.0,164762.0,393402.0,0.0,1493.0,Brooklyn
418,882a100ca3fffff,18784.0,10726.0,0,301,6181584.0,1548058.0,5621277.0,858681.0,286344.0,43574.0,2372.0,Brooklyn
419,882a100ce1fffff,2216.0,1263.0,0,55,20172053.0,209775.0,413390.0,125256.0,7511.0,13675.0,281.0,Brooklyn
420,882a1076a9fffff,1136.0,2546.0,0,46,82366617.0,971551.0,358406.0,363850.0,83402.0,0.0,120.0,Brooklyn
421,882a100d1bfffff,415.0,1891.0,2,64,7584324.0,634090.0,85400.0,45781.0,0.0,496663.0,170.0,Brooklyn
422,882a10742bfffff,31.0,1711.0,0,40,5341624.0,752298.0,0.0,16867.0,431963.0,5400.0,43.0,Brooklyn
423,882a107719fffff,24243.0,19344.0,1,554,5586767.0,1365742.0,7081106.0,137637.0,216253.0,65503.0,1831.0,Brooklyn
424,882a100d03fffff,9831.0,5560.0,12,614,8938459.0,2447272.0,5870113.0,199127.0,301846.0,995899.0,1261.0,Brooklyn
425,882a107451fffff,17203.0,10938.0,1,498,5945438.0,943610.0,5642890.0,257974.0,303719.0,0.0,2431.0,Brooklyn
